Combination_Index,C,gamma,epsilon,R2
1939,100.0,0.0006158482110660267,0.001,0.5424978211511344
1940,100.0,0.0006158482110660267,0.01,0.5424997695522031
1941,100.0,0.0006158482110660267,0.05,0.5425081147686679
1942,100.0,0.0006158482110660267,0.1,0.5425186666240518
1943,100.0,0.0006158482110660267,0.2,0.5425362319724673
1944,100.0,0.0006158482110660267,0.5,0.5425813466160818
1945,100.0,0.0011288378916846883,0.001,0.6479176340660566
1946,100.0,0.0011288378916846883,0.01,0.6479178993342543
1947,100.0,0.0011288378916846883,0.05,0.6479192421592586
1948,100.0,0.0011288378916846883,0.1,0.6479222499255526
1949,100.0,0.0011288378916846883,0.2,0.647931380511913
1950,100.0,0.0011288378916846883,0.5,0.6479928883201571
1951,100.0,0.00206913808111479,0.001,0.7052895021050318
1952,100.0,0.00206913808111479,0.01,0.7052898343015089
1953,100.0,0.00206913808111479,0.05,0.7052910803558314
1954,100.0,0.00206913808111479,0.1,0.7052925894629101
1955,100.0,0.00206913808111479,0.2,0.7052896313869286
1956,100.0,0.00206913808111479,0.5,0.7052940354537922
1957,100.0,0.00379269019073225,0.001,0.7283208720656562
1958,100.0,0.00379269019073225,0.01,0.7283209089137094
1959,100.0,0.00379269019073225,0.05,0.728321041176809
1960,100.0,0.00379269019073225,0.1,0.72831966971954
1961,100.0,0.00379269019073225,0.2,0.7283156751430326
1962,100.0,0.00379269019073225,0.5,0.7282861689266802
1963,100.0,0.0069519279617756054,0.001,0.743803543753258
1964,100.0,0.0069519279617756054,0.01,0.743803193604224
1965,100.0,0.0069519279617756054,0.05,0.74380166378138
1966,100.0,0.0069519279617756054,0.1,0.743799619754342
1967,100.0,0.0069519279617756054,0.2,0.7437927244973537
1968,100.0,0.0069519279617756054,0.5,0.7437876837518345
1969,100.0,0.012742749857031334,0.001,0.7505276267212294
1970,100.0,0.012742749857031334,0.01,0.7505281326827463
1971,100.0,0.012742749857031334,0.05,0.7505301727025249
1972,100.0,0.012742749857031334,0.1,0.7505330647855248
1973,100.0,0.012742749857031334,0.2,0.7505404332889584
1974,100.0,0.012742749857031334,0.5,0.7505668888839067
1975,100.0,0.023357214690901212,0.001,0.7530872288771093
1976,100.0,0.023357214690901212,0.01,0.7530876810818982
1977,100.0,0.023357214690901212,0.05,0.753089794393609
1978,100.0,0.023357214690901212,0.1,0.7530924682948037
1979,100.0,0.023357214690901212,0.2,0.7530982653982328
1980,100.0,0.023357214690901212,0.5,0.7531238308454482
1981,100.0,0.04281332398719392,0.001,0.7580543522448723
1982,100.0,0.04281332398719392,0.01,0.758053940611089
1983,100.0,0.04281332398719392,0.05,0.7580521541837382
1984,100.0,0.04281332398719392,0.1,0.7580499214540515
1985,100.0,0.04281332398719392,0.2,0.7580444397893729
1986,100.0,0.04281332398719392,0.5,0.7580163175661816
1987,100.0,0.07847599703514607,0.001,0.7614749735371452
1988,100.0,0.07847599703514607,0.01,0.7614750227895435
1989,100.0,0.07847599703514607,0.05,0.7614753388657969
1990,100.0,0.07847599703514607,0.1,0.7614755142319112
1991,100.0,0.07847599703514607,0.2,0.7614762605857712
1992,100.0,0.07847599703514607,0.5,0.7614775035842702
1993,100.0,0.14384498882876628,0.001,0.7550443865763626
1994,100.0,0.14384498882876628,0.01,0.7550441718611363
1995,100.0,0.14384498882876628,0.05,0.755043090983821
1996,100.0,0.14384498882876628,0.1,0.7550415064483036
1997,100.0,0.14384498882876628,0.2,0.7550384418504994
1998,100.0,0.14384498882876628,0.5,0.7550285159051043
1999,100.0,0.26366508987303583,0.001,0.7079044706000872
2000,100.0,0.26366508987303583,0.01,0.7079050477486364
2001,100.0,0.26366508987303583,0.05,0.7079075355619524
2002,100.0,0.26366508987303583,0.1,0.7079106227954431
2003,100.0,0.26366508987303583,0.2,0.7079167195983374
2004,100.0,0.26366508987303583,0.5,0.7079331757119116
2005,100.0,0.4832930238571752,0.001,0.6008836133198419
2006,100.0,0.4832930238571752,0.01,0.6008836977284806
2007,100.0,0.4832930238571752,0.05,0.6008839770523011
2008,100.0,0.4832930238571752,0.1,0.6008843529629879
2009,100.0,0.4832930238571752,0.2,0.6008850834260308
2010,100.0,0.4832930238571752,0.5,0.6008863585323598
2011,100.0,0.8858667904100823,0.001,0.39636003412426624
2012,100.0,0.8858667904100823,0.01,0.3963598840062491
2013,100.0,0.8858667904100823,0.05,0.39635921853974687
2014,100.0,0.8858667904100823,0.1,0.39635836755569687
2015,100.0,0.8858667904100823,0.2,0.39635670097145104
2016,100.0,0.8858667904100823,0.5,0.39635170648758955
2017,100.0,1.623776739188721,0.001,0.1545538992669665
2018,100.0,1.623776739188721,0.01,0.15455360047307687
2019,100.0,1.623776739188721,0.05,0.15455230287404897
2020,100.0,1.623776739188721,0.1,0.15455060350939664
2021,100.0,1.623776739188721,0.2,0.15454719509931858
2022,100.0,1.623776739188721,0.5,0.15453654803783534
2023,100.0,2.9763514416313193,0.001,0.030173408624469378
2024,100.0,2.9763514416313193,0.01,0.03017303669045135
2025,100.0,2.9763514416313193,0.05,0.030171407749336132
2026,100.0,2.9763514416313193,0.1,0.03016937269970099
2027,100.0,2.9763514416313193,0.2,0.030165303191383552
2028,100.0,2.9763514416313193,0.5,0.030153092212939492
2029,100.0,5.455594781168514,0.001,-0.009711898930633511
2030,100.0,5.455594781168514,0.01,-0.00971225098250006
2031,100.0,5.455594781168514,0.05,-0.009713811521603555
2032,100.0,5.455594781168514,0.1,-0.009715762221684576
2033,100.0,5.455594781168514,0.2,-0.009719664308560194
2034,100.0,5.455594781168514,0.5,-0.009731026446886837
2035,100.0,10.0,0.001,-0.019485985703731723
2036,100.0,10.0,0.01,-0.0194864077078869
2037,100.0,10.0,0.05,-0.01948828317428597
2038,100.0,10.0,0.1,-0.019490627216184997
2039,100.0,10.0,0.2,-0.019495316597555545
2040,100.0,10.0,0.5,-0.019509387183058058
2041,177.82794100389228,0.0001,0.001,0.27651195895674774
2042,177.82794100389228,0.0001,0.01,0.27650913746620653
2043,177.82794100389228,0.0001,0.05,0.27649659555801553
2044,177.82794100389228,0.0001,0.1,0.27648091369520744
2045,177.82794100389228,0.0001,0.2,0.27645705159906186
2046,177.82794100389228,0.0001,0.5,0.2764744470603844
2047,177.82794100389228,0.00018329807108324357,0.001,0.4071093014299839
2048,177.82794100389228,0.00018329807108324357,0.01,0.4071126349549843
2049,177.82794100389228,0.00018329807108324357,0.05,0.40712716411967764
2050,177.82794100389228,0.00018329807108324357,0.1,0.40714517686979546
2051,177.82794100389228,0.00018329807108324357,0.2,0.40718145764195857
2052,177.82794100389228,0.00018329807108324357,0.5,0.4072846142050185
2053,177.82794100389228,0.0003359818286283781,0.001,0.5375015980302321
2054,177.82794100389228,0.0003359818286283781,0.01,0.537504425468633
2055,177.82794100389228,0.0003359818286283781,0.05,0.5375169870443968
2056,177.82794100389228,0.0003359818286283781,0.1,0.5375326363344208
2057,177.82794100389228,0.0003359818286283781,0.2,0.5375660438481171
2058,177.82794100389228,0.0003359818286283781,0.5,0.53764106710312
2059,177.82794100389228,0.0006158482110660267,0.001,0.6439378422344528
2060,177.82794100389228,0.0006158482110660267,0.01,0.6439430816941238
2061,177.82794100389228,0.0006158482110660267,0.05,0.6439666746316841
2062,177.82794100389228,0.0006158482110660267,0.1,0.643996222842846
2063,177.82794100389228,0.0006158482110660267,0.2,0.6440359678078815
2064,177.82794100389228,0.0006158482110660267,0.5,0.6440580307185668
2065,177.82794100389228,0.0011288378916846883,0.001,0.7015750477731049
2066,177.82794100389228,0.0011288378916846883,0.01,0.7015751282758869
2067,177.82794100389228,0.0011288378916846883,0.05,0.7015742919340154
2068,177.82794100389228,0.0011288378916846883,0.1,0.7015731128679761
2069,177.82794100389228,0.0011288378916846883,0.2,0.7015649163240187
2070,177.82794100389228,0.0011288378916846883,0.5,0.7015381030761056
2071,177.82794100389228,0.00206913808111479,0.001,0.7225222232167037
2072,177.82794100389228,0.00206913808111479,0.01,0.7225231347962209
2073,177.82794100389228,0.00206913808111479,0.05,0.7225258873178277
2074,177.82794100389228,0.00206913808111479,0.1,0.7225278213985962
2075,177.82794100389228,0.00206913808111479,0.2,0.7225313711947527
2076,177.82794100389228,0.00206913808111479,0.5,0.7225238667291781
2077,177.82794100389228,0.00379269019073225,0.001,0.7370723038415692
2078,177.82794100389228,0.00379269019073225,0.01,0.7370711937176689
2079,177.82794100389228,0.00379269019073225,0.05,0.7370663038902614
2080,177.82794100389228,0.00379269019073225,0.1,0.7370601730856003
2081,177.82794100389228,0.00379269019073225,0.2,0.737052409297458
2082,177.82794100389228,0.00379269019073225,0.5,0.737048231160696
2083,177.82794100389228,0.0069519279617756054,0.001,0.747812041389079
2084,177.82794100389228,0.0069519279617756054,0.01,0.7478123155469495
2085,177.82794100389228,0.0069519279617756054,0.05,0.7478144841370892
2086,177.82794100389228,0.0069519279617756054,0.1,0.7478164908656899
2087,177.82794100389228,0.0069519279617756054,0.2,0.7478178748898934
2088,177.82794100389228,0.0069519279617756054,0.5,0.7478257666357206
2089,177.82794100389228,0.012742749857031334,0.001,0.7519436152493278
2090,177.82794100389228,0.012742749857031334,0.01,0.7519442660580508
2091,177.82794100389228,0.012742749857031334,0.05,0.7519473641591092
2092,177.82794100389228,0.012742749857031334,0.1,0.7519518216285983
2093,177.82794100389228,0.012742749857031334,0.2,0.7519590431813385
2094,177.82794100389228,0.012742749857031334,0.5,0.7519661454700745
2095,177.82794100389228,0.023357214690901212,0.001,0.7566167880418571
2096,177.82794100389228,0.023357214690901212,0.01,0.7566170410541317
2097,177.82794100389228,0.023357214690901212,0.05,0.7566181662017624
2098,177.82794100389228,0.023357214690901212,0.1,0.7566185062052652
2099,177.82794100389228,0.023357214690901212,0.2,0.7566225020578885
2100,177.82794100389228,0.023357214690901212,0.5,0.7566353771701602
2101,177.82794100389228,0.04281332398719392,0.001,0.7640369899842105
2102,177.82794100389228,0.04281332398719392,0.01,0.7640364194203384
2103,177.82794100389228,0.04281332398719392,0.05,0.7640339384223941
2104,177.82794100389228,0.04281332398719392,0.1,0.7640308601269712
2105,177.82794100389228,0.04281332398719392,0.2,0.7640245318390904
2106,177.82794100389228,0.04281332398719392,0.5,0.7640126852537152
2107,177.82794100389228,0.07847599703514607,0.001,0.7738774939098398
2108,177.82794100389228,0.07847599703514607,0.01,0.7738777203295395
2109,177.82794100389228,0.07847599703514607,0.05,0.7738787610202262
2110,177.82794100389228,0.07847599703514607,0.1,0.7738803353530536
2111,177.82794100389228,0.07847599703514607,0.2,0.7738826392956915
2112,177.82794100389228,0.07847599703514607,0.5,0.773895376133257
2113,177.82794100389228,0.14384498882876628,0.001,0.7761175236794233
2114,177.82794100389228,0.14384498882876628,0.01,0.7761176733535701
2115,177.82794100389228,0.14384498882876628,0.05,0.7761183114768593
2116,177.82794100389228,0.14384498882876628,0.1,0.7761193724806521
2117,177.82794100389228,0.14384498882876628,0.2,0.7761228840002139
2118,177.82794100389228,0.14384498882876628,0.5,0.7761311426265154
2119,177.82794100389228,0.26366508987303583,0.001,0.7496749770493734
2120,177.82794100389228,0.26366508987303583,0.01,0.7496750372192728
2121,177.82794100389228,0.26366508987303583,0.05,0.7496753139572645
2122,177.82794100389228,0.26366508987303583,0.1,0.7496756995307023
2123,177.82794100389228,0.26366508987303583,0.2,0.7496767105631308
2124,177.82794100389228,0.26366508987303583,0.5,0.7496783773366322
2125,177.82794100389228,0.4832930238571752,0.001,0.6648654321297882
2126,177.82794100389228,0.4832930238571752,0.01,0.6648653359412897
2127,177.82794100389228,0.4832930238571752,0.05,0.6648649248912449
2128,177.82794100389228,0.4832930238571752,0.1,0.664864444207957
2129,177.82794100389228,0.4832930238571752,0.2,0.664863419907681
2130,177.82794100389228,0.4832930238571752,0.5,0.6648601237834776
2131,177.82794100389228,0.8858667904100823,0.001,0.5142360462612028
2132,177.82794100389228,0.8858667904100823,0.01,0.5142356190828217
2133,177.82794100389228,0.8858667904100823,0.05,0.5142337560390386
2134,177.82794100389228,0.8858667904100823,0.1,0.5142314365911522
2135,177.82794100389228,0.8858667904100823,0.2,0.5142268219883561
2136,177.82794100389228,0.8858667904100823,0.5,0.5142126251886705
2137,177.82794100389228,1.623776739188721,0.001,0.25121904297264586
2138,177.82794100389228,1.623776739188721,0.01,0.25121885785342657
2139,177.82794100389228,1.623776739188721,0.05,0.2512179812270585
2140,177.82794100389228,1.623776739188721,0.1,0.2512168951625806
2141,177.82794100389228,1.623776739188721,0.2,0.2512147130852992
2142,177.82794100389228,1.623776739188721,0.5,0.25120825882608233
2143,177.82794100389228,2.9763514416313193,0.001,0.065425683051625
2144,177.82794100389228,2.9763514416313193,0.01,0.06542517438410433
2145,177.82794100389228,2.9763514416313193,0.05,0.06542289882445607
2146,177.82794100389228,2.9763514416313193,0.1,0.0654200549111289
2147,177.82794100389228,2.9763514416313193,0.2,0.06541436811104295
2148,177.82794100389228,2.9763514416313193,0.5,0.06539768436003335
2149,177.82794100389228,5.455594781168514,0.001,-0.003434611795781528
2150,177.82794100389228,5.455594781168514,0.01,-0.003435272170215775
2151,177.82794100389228,5.455594781168514,0.05,-0.003438208837809542
2152,177.82794100389228,5.455594781168514,0.1,-0.0034418792794161934
2153,177.82794100389228,5.455594781168514,0.2,-0.0034492215400363513
2154,177.82794100389228,5.455594781168514,0.5,-0.0034712536525280946
2155,177.82794100389228,10.0,0.001,-0.020727829166962364
2156,177.82794100389228,10.0,0.01,-0.020728486191843087
2157,177.82794100389228,10.0,0.05,-0.02073140688739894
2158,177.82794100389228,10.0,0.1,-0.02073505863302194
2159,177.82794100389228,10.0,0.2,-0.020742275082332284
2160,177.82794100389228,10.0,0.5,-0.0207640821170183
2161,316.22776601683796,0.0001,0.001,0.40154300027430534
2162,316.22776601683796,0.0001,0.01,0.40154399704035904
2163,316.22776601683796,0.0001,0.05,0.40154842649876743
2164,316.22776601683796,0.0001,0.1,0.40155396191451287
2165,316.22776601683796,0.0001,0.2,0.401563700726995
2166,316.22776601683796,0.0001,0.5,0.40156370072699565
2167,316.22776601683796,0.00018329807108324357,0.001,0.5337972213732018
2168,316.22776601683796,0.00018329807108324357,0.01,0.5337978082036716
2169,316.22776601683796,0.00018329807108324357,0.05,0.5338024564282982
2170,316.22776601683796,0.00018329807108324357,0.1,0.5338207081465722
2171,316.22776601683796,0.00018329807108324357,0.2,0.5338499584959622
2172,316.22776601683796,0.00018329807108324357,0.5,0.5338764656137742
2173,316.22776601683796,0.0003359818286283781,0.001,0.6400946864175716
2174,316.22776601683796,0.0003359818286283781,0.01,0.6400935721723745
2175,316.22776601683796,0.0003359818286283781,0.05,0.6400891517435219
2176,316.22776601683796,0.0003359818286283781,0.1,0.6400834626131086
2177,316.22776601683796,0.0003359818286283781,0.2,0.6400664247113304
2178,316.22776601683796,0.0003359818286283781,0.5,0.6400856388067997
2179,316.22776601683796,0.0006158482110660267,0.001,0.6985628795901262
2180,316.22776601683796,0.0006158482110660267,0.01,0.6985628436996028
2181,316.22776601683796,0.0006158482110660267,0.05,0.6985627589203832
2182,316.22776601683796,0.0006158482110660267,0.1,0.6985626552910038
2183,316.22776601683796,0.0006158482110660267,0.2,0.6985624235305147
2184,316.22776601683796,0.0006158482110660267,0.5,0.6985561279717958
2185,316.22776601683796,0.0011288378916846883,0.001,0.7178446692287767
2186,316.22776601683796,0.0011288378916846883,0.01,0.7178424162280077
2187,316.22776601683796,0.0011288378916846883,0.05,0.7178296727341229
2188,316.22776601683796,0.0011288378916846883,0.1,0.7178097752410462
2189,316.22776601683796,0.0011288378916846883,0.2,0.7177842537290794
2190,316.22776601683796,0.0011288378916846883,0.5,0.7178218754314063
2191,316.22776601683796,0.00206913808111479,0.001,0.7305256775327195
2192,316.22776601683796,0.00206913808111479,0.01,0.7305260641957325
2193,316.22776601683796,0.00206913808111479,0.05,0.7305280016759403
2194,316.22776601683796,0.00206913808111479,0.1,0.7305279313337837
2195,316.22776601683796,0.00206913808111479,0.2,0.7305259577018741
2196,316.22776601683796,0.00206913808111479,0.5,0.7305443212668847
2197,316.22776601683796,0.00379269019073225,0.001,0.7421564483229335
2198,316.22776601683796,0.00379269019073225,0.01,0.7421555568065702
2199,316.22776601683796,0.00379269019073225,0.05,0.7421517506934168
2200,316.22776601683796,0.00379269019073225,0.1,0.7421469162341123
2201,316.22776601683796,0.00379269019073225,0.2,0.7421375699124553
2202,316.22776601683796,0.00379269019073225,0.5,0.7421281220844949
